signature,r_residual,r_residual_refit,excess_z_UNCORRECTED_do_not_report,null_draws_dropped_by_disattenuation,alpha_observed,alpha_null_mean,reliability_gap,alpha_observed_raw,alpha_null_mean_raw,null_mean_r,null_sd_r,degenerate,excess_z,excess_lo,excess_hi,beats_null,n
SIG_HALLMARK_ALLOGRAFT_REJECTION,0.4417979924122599,0.45198612806676775,0.42476087307178095,0,0.9817254314437296,0.8172436547397764,0.16448177670395314,0.9822627311624229,0.9534849591673425,0.06224925451408026,0.039924131240548597,0.0,0.42353859942774424,0.35958702155942857,0.4874901772960599,True,944
SIG_HALLMARK_ANGIOGENESIS,0.40251523641502673,0.4085224868933107,0.32577712773639556,0,0.8621573260041429,0.4374968790023687,0.42466044700177413,0.8660349200030341,0.7819205913566306,0.10719455192565226,0.0633678272210665,0.0,0.3072312319840452,0.2430482553808273,0.37141420858726315,True,944
SIG_HALLMARK_COAGULATION,0.3368283794649287,0.34548568429871174,0.29432099830408925,0,0.9370225133426621,0.727253882988726,0.20976863035393611,0.9464033036898536,0.9229640771380807,0.06573320667784022,0.04817653009142872,0.0,0.2961495908461632,0.23216029383531628,0.36013888785701015,True,944
SIG_HALLMARK_COMPLEMENT,0.3133198029021925,0.34260556107919093,0.3000575540080171,0,0.9664328792309338,0.8311413108925043,0.13529156833842948,0.9725753917626995,0.9553266518241864,0.05683073138542218,0.039552566101886316,0.0,0.3013204837332569,0.2373706845489595,0.36527028291755437,True,944
SIG_HALLMARK_E2F_TARGETS,0.31832660837354304,0.4171418001818168,0.37484450223310184,0,0.9881783101221876,0.8724902388474656,0.11568807127472203,0.9939106519909077,0.9644350019661283,0.06917036195468376,0.037424529223761806,0.0,0.3729736175625258,0.3090319246090647,0.43691531051598687,True,944
SIG_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.45089584139822836,0.4536760847175141,0.4339620574193311,0,0.9850819907616299,0.861924933239848,0.12315705752178197,0.9854456183974379,0.9600256814146058,0.05522122982439905,0.03762118425688689,0.0,0.43405746137641904,0.3701148193537664,0.4980001033990717,True,944
SIG_HALLMARK_G2M_CHECKPOINT,0.3048691590932285,0.4260372253849527,0.3859842654613562,0,0.9821998178433547,0.8607079011312601,0.1214919167120947,0.9922443824691398,0.9623897176936366,0.06883891050296151,0.03998615691504004,0.0,0.385368206816478,0.32141895310143553,0.44931746053152044,True,944
SIG_HALLMARK_HYPOXIA,0.2625194766929258,0.3492666576509405,0.29989856872072,0,0.9374700763399694,0.8472319084973176,0.09023816784265182,0.9606820585959325,0.9576472408985142,0.06451136670196538,0.04061580240329106,0.0,0.30747507150620673,0.24352317574021035,0.37142696727220315,True,944
SIG_HALLMARK_IL2_STAT5_SIGNALING,0.25470162369124466,0.2741098057078719,0.23033072514144523,0,0.9539283751376268,0.8381482791910211,0.11578009594660577,0.9647603673511557,0.9592644776801469,0.05085298305352406,0.037975062405497514,0.0,0.2327854469532285,0.1688404792223736,0.2967304146840834,True,944
SIG_HALLMARK_IL6_JAK_STAT3_SIGNALING,0.3718233007935311,0.39508443249484754,0.332990443663548,0,0.9497103990354956,0.6779747148275523,0.27173568420794325,0.9558718713033091,0.9038779668727314,0.08436641963073827,0.05311642995858454,0.0,0.32735597478840484,0.2633371968314239,0.39137475274538575,True,944
SIG_HALLMARK_INFLAMMATORY_RESPONSE,0.3645113356629079,0.382527884344403,0.33390665374936473,0,0.9775273751796411,0.8206133219827425,0.15691405319689855,0.9795833607241615,0.9550916636348183,0.06888836331503832,0.040265232715706076,0.0,0.331989083026805,0.2680365519211965,0.3959416141324135,True,944
SIG_HALLMARK_INTERFERON_ALPHA_RESPONSE,0.34957566479918856,0.38183233507008063,0.3122420628295941,0,0.9789359409413725,0.7800242628299575,0.19891167811141497,0.9805481652606866,0.9292458148966972,0.08948990396386887,0.050090506641629215,0.0,0.30524284762333853,0.24125241584987536,0.36923327939680173,True,944
SIG_HALLMARK_INTERFERON_GAMMA_RESPONSE,0.4057425053859579,0.42778335270363255,0.393388229726522,0,0.9849568309151475,0.863382555589772,0.12157427532537557,0.9861143807638834,0.9630906682116047,0.06361373465347707,0.03779367652675865,0.0,0.3925799139492381,0.32863695350087796,0.4565228743975982,True,944
SIG_HALLMARK_MYC_TARGETS_V1,0.25209534280217855,0.32765756918847,0.23213623265111932,0,0.9851650605178082,0.9258170419280327,0.05934801858977545,0.9915614413102486,0.9661676311634109,0.10755436691400191,0.029112766512265124,0.0,0.2306271243638846,0.16670600926944906,0.29454823945832015,True,944
SIG_HALLMARK_TGF_BETA_SIGNALING,0.18750246481537733,0.23207373315568158,0.13343379739416972,0,0.9030639819323697,0.6528652186725121,0.25019876325985757,0.939155779163004,0.8746823676730208,0.10222721827090774,0.058285786510866765,0.0,0.12192562473537372,0.05787545134331941,0.18597579812742804,True,944
SIG_HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.3198787583885719,0.3220067504138117,0.27569137271407207,0,0.9770688824288455,0.860721805533258,0.11634707689558743,0.9793927750114614,0.9622111309029813,0.0580372974423284,0.0390507154405329,0.0,0.2754038521931415,0.21145728454867754,0.3393504198376055,True,944
